Latency
0.009601116180419922
0.009292364120483398
0.009855031967163086
0.009107828140258789
0.01014566421508789
0.009360074996948242
0.009112119674682617
0.008337736129760742
0.010116338729858398
0.010210275650024414
0.008018255233764648
0.008632898330688477
0.009194612503051758
0.009779691696166992
0.008461475372314453
0.008467912673950195
0.009537696838378906
0.009192466735839844
0.00897836685180664
0.008999109268188477
0.010143518447875977
0.008173227310180664
0.008765697479248047
0.009332656860351562
0.008590936660766602
0.008049964904785156
0.009090185165405273
0.009071588516235352
0.00902247428894043
0.010380983352661133
0.009554624557495117
0.009138822555541992
0.009020090103149414
0.008760213851928711
0.010263919830322266
0.00869131088256836
0.009124755859375
0.008953094482421875
0.00998997688293457
0.010173320770263672
0.009776592254638672
0.0084686279296875
0.010357141494750977
0.00926828384399414
0.008280038833618164
0.008829593658447266
0.008925199508666992
0.00878596305847168
0.009568452835083008
0.008677482604980469
0.009770870208740234
0.010952234268188477
0.012606382369995117
0.008677244186401367
0.008973836898803711
0.00905156135559082
0.008942842483520508
0.008929014205932617
0.009183645248413086
0.010377168655395508
0.008937597274780273
0.008704185485839844
0.008678674697875977
0.009293794631958008
0.00844573974609375
0.00786900520324707
0.009305477142333984
0.008320808410644531
0.00941157341003418
0.009252548217773438
0.010015726089477539
0.008961677551269531
0.009443283081054688
0.009401798248291016
0.008022546768188477
0.008596658706665039
0.008394241333007812
0.009129047393798828
0.00870513916015625
0.008542537689208984
